Nut	BBox	0.2859	0.2249	0.3078	0.2666
Nut	BBox	0.4304	0.2152	0.4531	0.2638
Nut	BBox	0.4671	0.1125	0.4906	0.1569
Nut	BBox	0.2546	0.3236	0.2796	0.3666
Nut	BBox	0.3664	0.4888	0.3914	0.5388
Nut	BBox	0.3203	0.5319	0.3453	0.5805
Nut	BBox	0.6304	0.4291	0.657	0.4763
Nut	BBox	0.4468	0.7833	0.4726	0.8319
Nut	BBox	0.4789	0.9027	0.5031	0.9486
Nut	BBox	0.5953	0.7291	0.621	0.7777
Washer	BBox	0.2367	0.4597	0.2765	0.5319
Washer	BBox	0.3328	0.7388	0.3734	0.8125
Washer	BBox	0.3898	0.5277	0.4296	0.6027
Washer	BBox	0.4367	0.5208	0.4773	0.5958
Washer	BBox	0.4585	0.4569	0.4984	0.5319
Screw	BBox	0.2718	0.2986	0.3	0.3916
Screw	BBox	0.5359	0.2472	0.5851	0.3125
Screw	BBox	0.5875	0.4611	0.6398	0.5055
Screw	BBox	0.6679	0.5486	0.6906	0.65
Screw	BBox	0.5953	0.7777	0.6171	0.8722
Screw	BBox	0.3898	0.9277	0.4429	0.975
Screw	BBox	0.2828	0.8305	0.3382	0.8777
Screw	BBox	0.2343	0.6986	0.2703	0.7847
