Nut	BBox	0.0802	0.049	0.113	0.1074
Nut	BBox	0.4244	0.4611	0.4609	0.5296
Nut	BBox	0.5328	0.4583	0.5697	0.5314
Nut	BBox	0.6161	0.3972	0.6557	0.4611
Nut	BBox	0.5812	0.549	0.6197	0.6148
Nut	BBox	0.6562	0.4888	0.6942	0.5527
Screw	BBox	0.2463	0.0731	0.3151	0.1925
Screw	BBox	0.875	0.1324	0.9281	0.275
Screw	BBox	0.2994	0.8425	0.3708	0.9555
Screw	BBox	0.7395	0.9342	0.8078	0.9972
Washer	BBox	0.5401	0.0962	0.6026	0.2064
Washer	BBox	0.5432	0.3592	0.6062	0.4694
Washer	BBox	0.4473	0.5138	0.5088	0.6203
Washer	BBox	0.6208	0.5435	0.6802	0.6537
