Nut	BBox	0.2161	0.1222	0.2442	0.1722
Screw	BBox	0.2765	0.2129	0.3276	0.3287
Screw	BBox	0.2343	0.3314	0.2817	0.4444
Screw	BBox	0.289	0.8314	0.3432	0.9342
Screw	BBox	0.3442	0.7657	0.3984	0.8712
Screw	BBox	0.4385	0.5935	0.5057	0.6444
Nut	BBox	0.3494	0.5379	0.3817	0.5944
Washer	BBox	0.3765	0.4796	0.4255	0.5694
Washer	BBox	0.4296	0.5083	0.4791	0.5944
Washer	BBox	0.4723	0.4222	0.5223	0.5111
Washer	BBox	0.4802	0.512	0.5307	0.6018
Nut	BBox	0.5265	0.5055	0.5578	0.5601
Washer	BBox	0.526	0.4074	0.576	0.4953
Washer	BBox	0.5385	0.5499	0.5901	0.6388
Washer	BBox	0.5145	0.6388	0.564	0.7259
Nut	BBox	0.5062	0.5962	0.5359	0.6518
Nut	BBox	0.5635	0.6768	0.5937	0.7324
Nut	BBox	0.4427	0.6398	0.475	0.6907
