Nut	BBox	0.3255	0.6916	0.3614	0.7583
Washer	BBox	0.2895	0.475	0.3406	0.5675
Washer	BBox	0.4135	0.6574	0.4645	0.749
Screw	BBox	0.1984	0.1851	0.2223	0.3046
Screw	BBox	0.1932	0.3064	0.2619	0.3509
Screw	BBox	0.3296	0.4564	0.3968	0.5018
Screw	BBox	0.4468	0.4314	0.4942	0.5472
Screw	BBox	0.5864	0.4009	0.6286	0.5212
Screw	BBox	0.1432	0.7222	0.2062	0.8166
Screw	BBox	0.6369	0.6805	0.6984	0.7731
Screw	BBox	0.6442	0.7398	0.6927	0.8574
Screw	BBox	0.2567	0.9435	0.2869	0.9981
Screw	BBox	0.2645	0.5694	0.3213	0.6703
Screw	BBox	0.324	0.5083	0.3911	0.5889
