Washer	BBox	0.5804	0.0583	0.6234	0.1402
Washer	BBox	0.471	0.3222	0.5171	0.4041
Washer	BBox	0.6773	0.35	0.7226	0.4305
Washer	BBox	0.7554	0.3291	0.7992	0.4069
Washer	BBox	0.6812	0.5375	0.7265	0.6222
Screw	BBox	0.3843	0.1305	0.4257	0.225
Screw	BBox	0.5984	0.2152	0.6437	0.3111
Screw	BBox	0.4906	0.5597	0.55	0.6319
Screw	BBox	0.5546	0.6777	0.6171	0.7513
Screw	BBox	0.3687	0.75	0.4078	0.8597
Screw	BBox	0.7093	0.1722	0.7695	0.2319
Screw	BBox	0.7695	0.2541	0.8132	0.3555
Screw	BBox	0.7695	0.4013	0.8351	0.443
Screw	BBox	0.7757	0.5305	0.8296	0.6125
Screw	BBox	0.6437	0.8958	0.6953	0.9805
Screw	BBox	0.6664	0.9166	0.7187	0.9888
Nut	BBox	0.3875	0.2638	0.414	0.3111
Nut	BBox	0.3171	0.4152	0.3445	0.4666
Nut	BBox	0.5054	0.4208	0.5328	0.468
Nut	BBox	0.5382	0.2777	0.5656	0.3291
Nut	BBox	0.6046	0.1638	0.6335	0.2124
Nut	BBox	0.6359	0.4444	0.6671	0.4972
Nut	BBox	0.5664	0.5166	0.5984	0.568
Nut	BBox	0.6531	0.625	0.6828	0.6763
Nut	BBox	0.5437	0.7055	0.5718	0.7555
Nut	BBox	0.4296	0.8763	0.4625	0.9333
