Washer	BBox	0.3151	0.4083	0.3635	0.4944
Washer	BBox	0.3343	0.3018	0.3817	0.3888
Washer	BBox	0.401	0.2361	0.4489	0.3231
Washer	BBox	0.45	0.2129	0.5	0.3046
Washer	BBox	0.5192	0.1916	0.5713	0.2796
Washer	BBox	0.4333	0.1064	0.4838	0.1962
Washer	BBox	0.4776	0.1425	0.5291	0.2324
Washer	BBox	0.5229	0.1055	0.5718	0.1898
Nut	BBox	0.4901	0.0907	0.5223	0.1416
Nut	BBox	0.4265	0.1833	0.4557	0.2388
Nut	BBox	0.3958	0.1787	0.426	0.2324
Nut	BBox	0.3755	0.2166	0.4041	0.2685
Nut	BBox	0.3536	0.2509	0.3833	0.3027
Nut	BBox	0.376	0.2898	0.4057	0.3416
