Screw	BBox	0.3812	0.1611	0.4239	0.25
Screw	BBox	0.4187	0.3148	0.4744	0.3749
Screw	BBox	0.5744	0.1342	0.6046	0.2342
Screw	BBox	0.602	0.162	0.6307	0.2611
Screw	BBox	0.2911	0.4083	0.3281	0.5027
Screw	BBox	0.2979	0.6342	0.3416	0.7277
Screw	BBox	0.3411	0.7064	0.3921	0.7898
Screw	BBox	0.6083	0.6675	0.6552	0.7574
Screw	BBox	0.6562	0.6583	0.702	0.7462
Screw	BBox	0.6348	0.0175	0.6859	0.0944
Nut	BBox	0.5932	0.0351	0.6187	0.0805
Nut	BBox	0.6895	0.2351	0.714	0.2814
Nut	BBox	0.3484	0.099	0.3739	0.1435
Nut	BBox	0.2848	0.3999	0.3104	0.4425
Washer	BBox	0.2531	0.4435	0.2921	0.5194
Washer	BBox	0.6213	0.1648	0.6593	0.2351
