Nut	BBox	0.6291	0.337	0.6666	0.4138
Nut	BBox	0.277	0.3435	0.313	0.4138
Nut	BBox	0.1645	0.1935	0.1973	0.2555
Nut	BBox	0.0937	0.5564	0.1302	0.6314
Screw	BBox	0.2666	0.0296	0.3484	0.1074
Screw	BBox	0.6864	0.5166	0.7635	0.6351
Screw	BBox	0.1968	0.1851	0.2427	0.3259
Screw	BBox	0.0854	0.4138	0.1229	0.5611
Screw	BBox	0.1296	0.5805	0.2088	0.6574
Screw	BBox	0.0786	0.6	0.1234	0.7462
Screw	BBox	0.0947	0.7546	0.127	0.9055
Screw	BBox	0.126	0.8592	0.1744	0.9981
Washer	BBox	0.1281	0.3407	0.1869	0.45
Washer	BBox	0.4083	0.0046	0.4697	0.0675
