Screw	BBox	0.2239	0.275	0.2489	0.3972
Screw	BBox	0.2312	0.3435	0.2744	0.4583
Screw	BBox	0.4729	0.4268	0.5015	0.5527
Screw	BBox	0.3343	0.5564	0.3942	0.6564
Screw	BBox	0.7156	0.4277	0.7875	0.4898
Screw	BBox	0.7656	0.4694	0.8125	0.5962
Screw	BBox	0.6046	0.1796	0.6421	0.2962
Screw	BBox	0.5541	0.299	0.6015	0.4111
Screw	BBox	0.5536	0.3861	0.6234	0.4462
Washer	BBox	0.4432	0.2138	0.4942	0.3092
Washer	BBox	0.6005	0.299	0.6505	0.3916
Nut	BBox	0.5328	0.1407	0.5666	0.2027
Screw	BBox	0.6921	0.0009	0.7479	0.0944
