Screw	BBox	0.2697	0.1851	0.3312	0.2851
Screw	BBox	0.6265	0.3546	0.6963	0.4379
Screw	BBox	0.4864	0.5703	0.5177	0.6953
Screw	BBox	0.6859	0.5139	0.7557	0.5796
Screw	BBox	0.7594	0.6176	0.8224	0.7222
Screw	BBox	0.737	0.6435	0.7922	0.7611
Screw	BBox	0.2885	0.6601	0.3515	0.7462
Screw	BBox	0.3734	0.9175	0.4406	0.9972
Washer	BBox	0.2614	0.2305	0.3119	0.3268
Washer	BBox	0.4062	0.2129	0.4604	0.3046
Washer	BBox	0.4927	0.0092	0.5489	0.1064
Washer	BBox	0.6921	0.1805	0.7468	0.2777
Washer	BBox	0.5031	0.4527	0.5572	0.5398
Washer	BBox	0.5552	0.5416	0.6088	0.6342
Washer	BBox	0.6416	0.7638	0.6911	0.8564
Washer	BBox	0.4598	0.8564	0.5104	0.9435
Washer	BBox	0.2609	0.6916	0.3083	0.7796
Nut	BBox	0.3609	0.4268	0.4	0.4898
Nut	BBox	0.2932	0.3101	0.3239	0.3712
Nut	BBox	0.4005	0.3601	0.4343	0.4203
Nut	BBox	0.4656	0.3833	0.502	0.4444
Nut	BBox	0.4552	0.6138	0.4895	0.6666
Nut	BBox	0.5052	0.6925	0.5416	0.75
Nut	BBox	0.5906	0.2481	0.6229	0.3074
