Screw	BBox	0.3489	0.0305	0.4083	0.1166
Screw	BBox	0.3281	0.1157	0.3958	0.1712
Screw	BBox	0.3421	0.362	0.3682	0.4861
Screw	BBox	0.4536	0.4546	0.5166	0.5379
Screw	BBox	0.7812	0.0259	0.8333	0.1333
Screw	BBox	0.7859	0.224	0.8567	0.274
Screw	BBox	0.7958	0.4703	0.8666	0.5138
Screw	BBox	0.5687	0.5055	0.6395	0.5444
Screw	BBox	0.6515	0.4796	0.7171	0.5444
Screw	BBox	0.5505	0.5444	0.6145	0.637
Screw	BBox	0.6432	0.7833	0.7114	0.8759
Washer	BBox	0.5385	0.2694	0.5927	0.3648
Nut	BBox	0.6432	0.3314	0.6765	0.3972
Washer	BBox	0.613	0.5351	0.6656	0.6277
Screw	BBox	0.6526	0.862	0.6895	0.9879
