Washer	BBox	0.6953	0.1842	0.7494	0.2777
Washer	BBox	0.414	0.2027	0.4656	0.2981
Washer	BBox	0.502	0.0101	0.5546	0.1018
Washer	BBox	0.5078	0.4416	0.5609	0.5379
Washer	BBox	0.5546	0.5416	0.6067	0.6379
Washer	BBox	0.2541	0.2481	0.3026	0.3453
Washer	BBox	0.2567	0.6722	0.3078	0.7574
Washer	BBox	0.4505	0.8481	0.5015	0.937
Washer	BBox	0.6328	0.7666	0.6885	0.8592
Nut	BBox	0.4026	0.3481	0.4338	0.4111
Nut	BBox	0.3656	0.4157	0.3963	0.474
Nut	BBox	0.5953	0.2472	0.6286	0.3138
Nut	BBox	0.4171	0.5787	0.4489	0.6425
Nut	BBox	0.5041	0.6925	0.5354	0.7481
Nut	BBox	0.1046	0.2129	0.1322	0.2657
Nut	BBox	0.0708	0.3055	0.0989	0.3601
Nut	BBox	0.1192	0.3101	0.1484	0.3694
Nut	BBox	0.1109	0.3962	0.138	0.4546
Nut	BBox	0.1385	0.4537	0.1645	0.5101
Nut	BBox	0.3	0.3027	0.3296	0.3657
Screw	BBox	0.2635	0.2074	0.3229	0.3083
Screw	BBox	0.2833	0.6472	0.3427	0.7333
Screw	BBox	0.3661	0.9129	0.4369	0.9935
Screw	BBox	0.7854	0.4657	0.8521	0.5324
Screw	BBox	0.7812	0.5185	0.8536	0.5713
