Screw	BBox	0.3109	0.1972	0.3557	0.3027
Screw	BBox	0.2161	0.3574	0.2541	0.4564
Screw	BBox	0.4526	0.1462	0.5114	0.1898
Screw	BBox	0.6364	0.2444	0.6854	0.3379
Screw	BBox	0.3479	0.5842	0.4031	0.6712
Screw	BBox	0.5239	0.5074	0.551	0.6175
Screw	BBox	0.6666	0.799	0.7098	0.9027
Nut	BBox	0.2848	0.8953	0.3145	0.95
Screw	BBox	0.5192	0.8472	0.5583	0.9583
Washer	BBox	0.552	0.9324	0.5968	1
Nut	BBox	0.4333	0.6268	0.4598	0.6805
Nut	BBox	0.4624	0.6296	0.4906	0.6805
Nut	BBox	0.4229	0.3629	0.4494	0.4148
Washer	BBox	0.5994	0.3944	0.6432	0.474
