Washer	BBox	0.4062	0.1333	0.4505	0.2148
Washer	BBox	0.4187	0.2222	0.4635	0.3027
Washer	BBox	0.4661	0.1194	0.5114	0.1981
Washer	BBox	0.6822	0.2824	0.7291	0.3601
Washer	BBox	0.6645	0.4574	0.7104	0.5361
Washer	BBox	0.7119	0.4694	0.7567	0.5518
Nut	BBox	0.4505	0.1796	0.4781	0.2305
Nut	BBox	0.4411	0.3324	0.4708	0.3814
Nut	BBox	0.5635	0.3222	0.5916	0.3722
Nut	BBox	0.5671	0.3916	0.5958	0.4416
Nut	BBox	0.6531	0.374	0.6838	0.4231
Nut	BBox	0.6463	0.4277	0.6734	0.4814
Nut	BBox	0.6505	0.5203	0.677	0.5712
Nut	BBox	0.6312	0.6629	0.6578	0.7175
Nut	BBox	0.5062	0.062	0.5333	0.1129
Nut	BBox	0.6671	0.1953	0.6958	0.2453
Screw	BBox	0.5125	0.0694	0.5718	0.1444
Screw	BBox	0.5786	0.0833	0.6322	0.1703
Screw	BBox	0.6385	0.2231	0.6958	0.287
Screw	BBox	0.6911	0.3601	0.7447	0.4388
Screw	BBox	0.5958	0.7787	0.6203	0.8861
Nut	BBox	0.3234	0.0009	0.3484	0.0454
Nut	BBox	0.2943	0	0.3203	0.0269
