Washer	BBox	0.4114	0.1861	0.4588	0.2712
Washer	BBox	0.5041	0.1333	0.5562	0.2175
Washer	BBox	0.6026	0.1814	0.6541	0.2722
Washer	BBox	0.6296	0.3101	0.675	0.399
Washer	BBox	0.577	0.4953	0.6265	0.5842
Nut	BBox	0.6494	0.4916	0.6796	0.55
Nut	BBox	0.4552	0.2453	0.4854	0.2962
Nut	BBox	0.4671	0.1555	0.4984	0.2074
Nut	BBox	0.4864	0.1962	0.5166	0.25
Nut	BBox	0.5447	0.0824	0.5781	0.1379
Nut	BBox	0.5833	0.1388	0.6151	0.1925
Nut	BBox	0.5651	0.1851	0.5963	0.2388
Screw	BBox	0.488	0.2037	0.5536	0.2944
Screw	BBox	0.6072	0.2842	0.6359	0.4046
Nut	BBox	0.1906	0.2046	0.2177	0.2564
