Screw	BBox	0.4135	0.1518	0.4729	0.1898
Screw	BBox	0.6041	0.1962	0.6583	0.2833
Screw	BBox	0.2781	0.2444	0.3286	0.3416
Screw	BBox	0.2026	0.4166	0.2364	0.5268
Nut	BBox	0.4031	0.3722	0.4307	0.4259
Washer	BBox	0.5812	0.3509	0.626	0.4324
Screw	BBox	0.5229	0.4824	0.5447	0.5972
Screw	BBox	0.3531	0.6046	0.4052	0.7
Screw	BBox	0.6906	0.7296	0.726	0.8388
Screw	BBox	0.5416	0.8277	0.5869	0.9324
Nut	BBox	0.4375	0.6324	0.464	0.6833
Nut	BBox	0.4666	0.625	0.4937	0.675
Nut	BBox	0.3145	0.937	0.3458	0.9962
Washer	BBox	0.5843	0.8981	0.6296	0.9814
