Washer	BBox	0.389	0.2138	0.4375	0.3037
Washer	BBox	0.477	0.137	0.5286	0.2268
Washer	BBox	0.5786	0.1648	0.6302	0.2537
Washer	BBox	0.5145	0.2685	0.5651	0.3564
Washer	BBox	0.614	0.2898	0.6598	0.3787
Nut	BBox	0.4375	0.1675	0.4697	0.2212
Nut	BBox	0.4348	0.2638	0.4661	0.3185
Nut	BBox	0.4802	0.2805	0.5119	0.3351
Nut	BBox	0.513	0.0824	0.5458	0.1388
Nut	BBox	0.5541	0.1314	0.5859	0.1805
Nut	BBox	0.5401	0.1787	0.5713	0.2314
Nut	BBox	0.5604	0.4268	0.5916	0.4842
Screw	BBox	0.5963	0.2657	0.6203	0.3879
Screw	BBox	0.4661	0.2101	0.5291	0.2972
Nut	BBox	0.4609	0.2074	0.4901	0.2592
