Washer	BBox	0.3031	0.1935	0.3562	0.2916
Washer	BBox	0.3088	0.2907	0.3609	0.3861
Washer	BBox	0.3666	0.4324	0.4203	0.5203
Washer	BBox	0.3109	0.737	0.363	0.8259
Washer	BBox	0.4125	0.9231	0.4656	1
Nut	BBox	0.4687	0.4546	0.501	0.5185
Nut	BBox	0.452	0.6722	0.4869	0.7259
Nut	BBox	0.5338	0.6092	0.564	0.6657
Nut	BBox	0.5411	0.6805	0.5708	0.7388
Nut	BBox	0.5031	0.324	0.5354	0.3787
Nut	BBox	0.5255	0.412	0.5562	0.4712
Nut	BBox	0.6197	0.437	0.6515	0.4972
Screw	BBox	0.6807	0.3916	0.739	0.5027
Screw	BBox	0.7572	0.4231	0.8296	0.4898
Screw	BBox	0.7421	0.6333	0.7906	0.7546
Screw	BBox	0.7645	0.7018	0.8156	0.8129
Screw	BBox	0.6614	0.8703	0.7307	0.962
Screw	BBox	0.576	0.0203	0.6463	0.0814
