Nut	BBox	0.3234	0.4	0.3546	0.4592
Nut	BBox	0.4359	0.4787	0.4661	0.5342
Nut	BBox	0.7005	0.2083	0.7317	0.2685
Nut	BBox	0.7906	0.5351	0.8229	0.5898
Nut	BBox	0.4062	0.8342	0.438	0.8851
Nut	BBox	0.4281	0.9138	0.4583	0.9694
Nut	BBox	0.4088	0.0898	0.4385	0.1462
Nut	BBox	0.5552	0.0194	0.5864	0.074
Nut	BBox	0.5864	0.0277	0.6182	0.0787
Washer	BBox	0.4354	0.0842	0.488	0.1805
Washer	BBox	0.4828	0.0481	0.5317	0.1361
Washer	BBox	0.3229	0.7453	0.3713	0.8277
Washer	BBox	0.5291	0.8018	0.5791	0.8833
Washer	BBox	0.5598	0.9333	0.6119	1
Screw	BBox	0.4447	0.0222	0.5104	0.0972
Screw	BBox	0.3932	0.1324	0.4578	0.2037
Screw	BBox	0.5167	0.0454	0.5531	0.163
Screw	BBox	0.5223	0.1194	0.5625	0.2379
Screw	BBox	0.5588	0.0722	0.627	0.1472
Screw	BBox	0.5781	0.8944	0.6401	0.9805
Screw	BBox	0.1531	0.1574	0.1953	0.2388
