Washer	BBox	0.5901	0.0796	0.6421	0.174
Washer	BBox	0.6437	0.2083	0.6958	0.3046
Washer	BBox	0.5989	0.3555	0.651	0.4509
Washer	BBox	0.4958	0.462	0.5489	0.562
Washer	BBox	0.5656	0.5138	0.6166	0.6101
Washer	BBox	0.6973	0.6407	0.7505	0.7351
Washer	BBox	0.3755	0.0888	0.426	0.1824
Washer	BBox	0.3505	0.3388	0.4015	0.4314
Washer	BBox	0.2609	0.6564	0.3109	0.749
Washer	BBox	0.5552	0.8694	0.6098	0.9638
Washer	BBox	0.3385	0.8796	0.3901	0.9703
Screw	BBox	0.2197	0.4203	0.2833	0.5203
Screw	BBox	0.3494	0.8518	0.4177	0.8972
Screw	BBox	0.776	0.3638	0.8343	0.4564
Screw	BBox	0.7718	0.4148	0.8369	0.5064
Nut	BBox	0.5166	0.2333	0.5515	0.2916
Nut	BBox	0.3744	0.4833	0.4098	0.5435
Nut	BBox	0.2937	0.612	0.325	0.6694
Nut	BBox	0.3614	0.5722	0.3937	0.6333
Nut	BBox	0.4526	0.6768	0.4848	0.7333
Nut	BBox	0.5567	0.6981	0.588	0.7583
Nut	BBox	0.1041	0.2111	0.1328	0.2638
Nut	BBox	0.0697	0.3055	0.0994	0.362
Nut	BBox	0.1187	0.3101	0.1484	0.3657
Nut	BBox	0.1114	0.3972	0.1395	0.4518
Nut	BBox	0.1395	0.4546	0.1614	0.5092
