Washer	BBox	0.5046	0.1046	0.5583	0.1972
Washer	BBox	0.3609	0.3296	0.4135	0.4203
Washer	BBox	0.7312	0.1046	0.7869	0.1981
Washer	BBox	0.8385	0.4953	0.8906	0.5879
Washer	BBox	0.4906	0.4685	0.5442	0.5648
Washer	BBox	0.5567	0.524	0.6093	0.6166
Washer	BBox	0.6989	0.6648	0.7526	0.7574
Washer	BBox	0.6625	0.9037	0.7161	0.9953
Washer	BBox	0.45	0.8805	0.5041	0.9777
Nut	BBox	0.5213	0.3194	0.5567	0.3796
Nut	BBox	0.627	0.3472	0.6614	0.4101
Nut	BBox	0.7161	0.4583	0.7494	0.5194
Nut	BBox	0.6973	0.5481	0.7328	0.6101
Nut	BBox	0.8067	0.5074	0.8374	0.5657
Nut	BBox	0.5447	0.7814	0.5807	0.8416
Screw	BBox	0.3661	0.7528	0.3953	0.875
Screw	BBox	0.3927	0.7685	0.4182	0.8898
Screw	BBox	0.6984	0.1843	0.7698	0.238
Screw	BBox	0.7932	0.6352	0.8536	0.7472
Screw	BBox	0.5484	0.0046	0.6208	0.049
Nut	BBox	0.1057	0.2129	0.1343	0.2657
Nut	BBox	0.0703	0.3083	0.1026	0.3601
Nut	BBox	0.1197	0.3129	0.15	0.3675
Nut	BBox	0.1901	0.2935	0.2166	0.349
Nut	BBox	0.1124	0.399	0.1406	0.4509
Nut	BBox	0.1411	0.4564	0.1687	0.5101
