Screw	BBox	0.2098	0.55	0.2744	0.6425
Screw	BBox	0.1578	0.6787	0.2161	0.7861
Screw	BBox	0.3468	0.3268	0.402	0.4324
Screw	BBox	0.4156	0.3324	0.4473	0.4555
Screw	BBox	0.4921	0.2425	0.5453	0.3499
Screw	BBox	0.5864	0.374	0.6578	0.4231
Screw	BBox	0.3588	0.512	0.4072	0.6314
Screw	BBox	0.5151	0.4898	0.5614	0.6074
Screw	BBox	0.6453	0.4805	0.7109	0.5611
Screw	BBox	0.4182	0.424	0.4807	0.5166
Nut	BBox	0.2859	0.5388	0.3187	0.6037
Nut	BBox	0.4546	0.6231	0.4869	0.687
Nut	BBox	0.6041	0.412	0.6369	0.4666
Nut	BBox	0.6432	0.4537	0.675	0.5157
Washer	BBox	0.4109	0.5425	0.464	0.6351
Washer	BBox	0.5411	0.5277	0.5885	0.6231
