Nut	BBox	0.627	0.2879	0.6583	0.349
Washer	BBox	0.5213	0.25	0.5734	0.3444
Washer	BBox	0.6151	0.4842	0.6656	0.5796
Screw	BBox	0.3177	0.0592	0.3708	0.1592
Screw	BBox	0.301	0.1444	0.3677	0.2148
Screw	BBox	0.3343	0.3953	0.3677	0.5175
Screw	BBox	0.4536	0.4444	0.514	0.5435
Screw	BBox	0.6494	0.4129	0.7093	0.4953
Screw	BBox	0.7791	0.3268	0.8468	0.3953
Screw	BBox	0.5697	0.462	0.6359	0.5212
Screw	BBox	0.5515	0.5138	0.6187	0.5962
Screw	BBox	0.664	0.7314	0.7333	0.8037
Screw	BBox	0.6848	0.7898	0.7119	0.9222
Screw	BBox	0.7312	0.037	0.7895	0.1453
Screw	BBox	0.752	0.0009	0.7927	0.0453
