Nut	BBox	0.1671	0.1361	0.1942	0.187
Nut	BBox	0.4156	0.1287	0.4494	0.1842
Nut	BBox	0.6869	0.1046	0.7229	0.1629
Nut	BBox	0.6364	0.2916	0.6687	0.3509
Nut	BBox	0.388	0.5268	0.4213	0.5814
Nut	BBox	0.4937	0.4851	0.5229	0.5444
Nut	BBox	0.5239	0.5138	0.5552	0.5694
Nut	BBox	0.4848	0.5712	0.514	0.6305
Nut	BBox	0.6223	0.612	0.6536	0.6722
Washer	BBox	0.4197	0.1935	0.4697	0.2842
Washer	BBox	0.4369	0.324	0.4859	0.4129
Washer	BBox	0.5229	0.2999	0.575	0.3898
Washer	BBox	0.575	0.2777	0.625	0.3694
Washer	BBox	0.6338	0.2055	0.6843	0.2935
Washer	BBox	0.5427	0.4287	0.5937	0.5175
Washer	BBox	0.6645	0.4675	0.7166	0.5546
Washer	BBox	0.5463	0.6231	0.5963	0.7101
Washer	BBox	0.6562	0.637	0.7067	0.7259
Washer	BBox	0.4046	0.7157	0.4536	0.8018
Screw	BBox	0.7984	0.2972	0.8447	0.4185
Screw	BBox	0.3166	0.825	0.3703	0.9324
Screw	BBox	0.1614	0.3333	0.2119	0.4092
