Screw	BBox	0.2239	0.3685	0.2843	0.4157
Screw	BBox	0.5067	0.4824	0.5666	0.525
Screw	BBox	0.626	0.375	0.6744	0.475
Screw	BBox	0.6734	0.4055	0.6994	0.5111
Screw	BBox	0.6567	0.3194	0.6885	0.4212
Screw	BBox	0.5734	0.1694	0.6312	0.2351
Screw	BBox	0.2	0.6935	0.2343	0.7953
Screw	BBox	0.2333	0.8287	0.2906	0.9046
Screw	BBox	0.6322	0.7768	0.6895	0.8314
Screw	BBox	0.6244	0.8203	0.6833	0.8759
Washer	BBox	0.4104	0.199	0.4541	0.2768
Washer	BBox	0.551	0.2648	0.5958	0.3444
Washer	BBox	0.2875	0.7583	0.3322	0.8416
Nut	BBox	0.2604	0.3277	0.2885	0.3768
Nut	BBox	0.3197	0.3287	0.3458	0.3768
Nut	BBox	0.5119	0.5185	0.5375	0.5712
Screw	BBox	0.4276	0.9685	0.4932	1
