Nut	BBox	0.3625	0.5407	0.3927	0.6
Nut	BBox	0.3927	0.5305	0.4229	0.5851
Screw	BBox	0.3911	0.5954	0.45	0.6981
Nut	BBox	0.3942	0.6537	0.4244	0.7083
Screw	BBox	0.4	0.4842	0.4635	0.5777
Washer	BBox	0.4151	0.5574	0.4671	0.6444
Washer	BBox	0.426	0.4703	0.4734	0.5527
Screw	BBox	0.4453	0.4194	0.4979	0.5379
Washer	BBox	0.4911	0.3888	0.5437	0.4796
Nut	BBox	0.4984	0.4777	0.5296	0.5333
Washer	BBox	0.5307	0.4583	0.5807	0.5472
Screw	BBox	0.476	0.537	0.5442	0.5768
Washer	BBox	0.5671	0.5185	0.6187	0.6111
Nut	BBox	0.4635	0.6018	0.4932	0.6601
Screw	BBox	0.4854	0.5703	0.5114	0.6916
Screw	BBox	0.3906	0.6944	0.4542	0.7741
Nut	BBox	0.4005	0.7648	0.4307	0.824
Nut	BBox	0.5218	0.6083	0.5546	0.6638
Nut	BBox	0.5364	0.5601	0.5682	0.6138
Nut	BBox	0.5484	0.7351	0.5796	0.7888
Washer	BBox	0.5135	0.662	0.5635	0.749
Screw	BBox	0.4317	0.6898	0.4916	0.7888
Nut	BBox	0.4734	0.7379	0.5041	0.7944
Washer	BBox	0.4369	0.7648	0.488	0.8518
Washer	BBox	0.4942	0.7666	0.5437	0.8546
Screw	BBox	0.489	0.699	0.55	0.7898
Nut	BBox	0.2083	0.1435	0.2364	0.1981
Washer	BBox	0.2005	0.0527	0.2447	0.1351
Nut	BBox	0.2635	0.0611	0.2911	0.1148
Washer	BBox	0.3422	0	0.3828	0.0556
