Nut	BBox	0.1947	0.0814	0.2208	0.1351
Nut	BBox	0.225	0.037	0.25	0.0833
Nut	BBox	0.225	0.0833	0.2505	0.1324
Screw	BBox	0.1859	0.2351	0.2359	0.3212
Screw	BBox	0.2473	0.0185	0.2744	0.1222
Screw	BBox	0.2723	0.0629	0.3046	0.162
Washer	BBox	0.5125	0.0509	0.563	0.1416
Washer	BBox	0.4119	0.3305	0.4614	0.4185
Washer	BBox	0.3807	0.399	0.4296	0.4888
Nut	BBox	0.4536	0.3851	0.4859	0.4398
Nut	BBox	0.4338	0.425	0.4651	0.4787
Nut	BBox	0.4234	0.4814	0.4546	0.5361
Washer	BBox	0.4588	0.4509	0.5093	0.5398
Nut	BBox	0.4885	0.3981	0.5197	0.4527
Washer	BBox	0.777	0.4074	0.8276	0.4981
Washer	BBox	0.6322	0.6444	0.6833	0.7342
Washer	BBox	0.4447	0.6824	0.4953	0.7666
Washer	BBox	0.5624	0.8379	0.613	0.924
Washer	BBox	0.6479	0.8416	0.6984	0.9296
Washer	BBox	0.7786	0.6731	0.8281	0.7583
