Screw	BBox	0.2369	0.1768	0.2744	0.2731
Screw	BBox	0.2072	0.3759	0.2442	0.475
Screw	BBox	0.4203	0.4009	0.4765	0.4351
Screw	BBox	0.2994	0.6148	0.3578	0.6462
Screw	BBox	0.2859	0.649	0.3442	0.6787
Screw	BBox	0.438	0.5416	0.4947	0.5777
Screw	BBox	0.5015	0.0712	0.5432	0.1583
Screw	BBox	0.6	0.2851	0.652	0.3638
Screw	BBox	0.6302	0.6074	0.6838	0.6861
Screw	BBox	0.4307	0.7935	0.4541	0.8953
Screw	BBox	0.3729	0.8648	0.4286	0.912
Nut	BBox	0.3567	0.2592	0.3817	0.3027
Nut	BBox	0.4453	0.5685	0.4692	0.6148
Nut	BBox	0.4713	0.5833	0.4968	0.6305
Nut	BBox	0.2947	0.6759	0.3213	0.724
Nut	BBox	0.5239	0.0657	0.5463	0.1064
Washer	BBox	0.4041	0.1185	0.4453	0.1907
Washer	BBox	0.6239	0.2055	0.6656	0.2777
Washer	BBox	0.463	0.2953	0.5046	0.3712
Washer	BBox	0.5078	0.5064	0.5505	0.5842
Washer	BBox	0.552	0.5175	0.5942	0.5962
Washer	BBox	0.5479	0.6583	0.5911	0.7351
Washer	BBox	0.3786	0.7092	0.4213	0.7907
