Washer	BBox	0.3187	0.2749	0.3648	0.3513
Washer	BBox	0.4867	0.1416	0.532	0.2249
Washer	BBox	0.4796	0.2763	0.5265	0.3583
Washer	BBox	0.3765	0.6722	0.4218	0.7458
Washer	BBox	0.6546	0.7347	0.696	0.818
Screw	BBox	0.3296	0.3458	0.3898	0.4055
Screw	BBox	0.2351	0.3458	0.289	0.4194
Screw	BBox	0.1945	0.3916	0.2492	0.4638
Screw	BBox	0.6312	0.5444	0.6679	0.6541
Screw	BBox	0.3578	0.6472	0.421	0.6875
Screw	BBox	0.6367	0.7194	0.6578	0.8291
Screw	BBox	0.5968	0.8055	0.6281	0.9097
Screw	BBox	0.596	0.8694	0.6484	0.9583
Screw	BBox	0.3546	0.8	0.396	0.9027
Screw	BBox	0.2718	0.9305	0.3328	0.9944
Screw	BBox	0.2062	0.7222	0.2367	0.8277
Nut	BBox	0.2085	0.3611	0.2359	0.4069
Nut	BBox	0.2437	0.3972	0.2742	0.45
Nut	BBox	0.3132	0.1861	0.3406	0.2347
Nut	BBox	0.5062	0.4513	0.5375	0.5097
Nut	BBox	0.5929	0.5569	0.6226	0.6111
Nut	BBox	0.1914	0.6847	0.2171	0.7277
Nut	BBox	0.1882	0.7472	0.214	0.7958
Nut	BBox	0.6171	0.3069	0.6453	0.3597
Nut	BBox	0.6492	0.3763	0.6789	0.4347
Nut	BBox	0.6187	0.6388	0.6468	0.6916
