Screw	BBox	0.202	0.3527	0.2223	0.4537
Screw	BBox	0.1771	0.4537	0.2198	0.55
Screw	BBox	0.1969	0.4769	0.2333	0.5787
Screw	BBox	0.2354	0.437	0.2854	0.5222
Screw	BBox	0.3791	0.0694	0.413	0.1703
Screw	BBox	0.5609	0.2101	0.6166	0.2657
Screw	BBox	0.5671	0.2666	0.6234	0.3064
Screw	BBox	0.6807	0.5731	0.7057	0.6759
Screw	BBox	0.6255	0.6703	0.6484	0.7694
Screw	BBox	0.6447	0.6972	0.6661	0.8018
Nut	BBox	0.6614	0.6768	0.689	0.7268
Nut	BBox	0.5739	0.6138	0.601	0.6638
Nut	BBox	0.4057	0.6861	0.4343	0.7388
Nut	BBox	0.4651	0.8648	0.4932	0.9166
Washer	BBox	0.4546	0.6694	0.4979	0.75
Washer	BBox	0.5854	0.4305	0.6302	0.5074
