Nut	BBox	0.152	0.1287	0.1802	0.1787
Nut	BBox	0.4755	0.4601	0.5062	0.5166
Nut	BBox	0.5708	0.3898	0.6031	0.4435
Nut	BBox	0.5619	0.4851	0.5937	0.5416
Nut	BBox	0.5296	0.5453	0.5625	0.599
Nut	BBox	0.4973	0.5648	0.527	0.624
Nut	BBox	0.6166	0.5518	0.6494	0.6074
Nut	BBox	0.6031	0.6611	0.6354	0.7175
Nut	BBox	0.6614	0.2268	0.6916	0.2861
Screw	BBox	0.1697	0.0361	0.2041	0.1324
Screw	BBox	0.252	0.0222	0.2687	0.1212
Screw	BBox	0.3197	0.2342	0.3875	0.2814
Screw	BBox	0.6359	0.1601	0.663	0.2833
Screw	BBox	0.8083	0.1675	0.8479	0.2916
Screw	BBox	0.5229	0.6027	0.5572	0.7231
Screw	BBox	0.3739	0.8564	0.4354	0.949
Washer	BBox	0.2718	0.0666	0.3145	0.1481
Washer	BBox	0.5072	0.4472	0.5541	0.5342
Washer	BBox	0.5994	0.4638	0.6494	0.5499
Washer	BBox	0.5713	0.5833	0.6218	0.6712
Washer	BBox	0.6307	0.5935	0.6807	0.6805
