Screw	BBox	0.3109	0.025	0.3588	0.1037
Screw	BBox	0.2573	0.0954	0.3156	0.1407
Screw	BBox	0.2531	0.1213	0.3109	0.1731
Screw	BBox	0.3041	0.1527	0.3604	0.1944
Screw	BBox	0.5421	0.0842	0.5973	0.1333
Screw	BBox	0.6192	0.4203	0.6739	0.4925
Screw	BBox	0.6109	0.4472	0.6552	0.5425
Screw	BBox	0.4416	0.8009	0.4947	0.8694
Screw	BBox	0.4385	0.8398	0.4916	0.9222
Screw	BBox	0.5182	0.8083	0.5744	0.8731
Nut	BBox	0.4562	0.6851	0.4864	0.7388
Nut	BBox	0.4854	0.8481	0.5156	0.899
Washer	BBox	0.5354	0.5879	0.5828	0.6749
Washer	BBox	0.3479	0.5694	0.3927	0.649
Nut	BBox	0.3197	0.5083	0.3473	0.5574
Nut	BBox	0.2812	0.7027	0.3083	0.7527
