Screw	BBox	0.5171	0.1416	0.5734	0.2208
Screw	BBox	0.3109	0.3513	0.3515	0.4527
Screw	BBox	0.5828	0.4805	0.6351	0.5555
Screw	BBox	0.5757	0.6958	0.621	0.7777
Screw	BBox	0.475	0.9097	0.532	0.9513
Screw	BBox	0.1515	0.6791	0.189	0.7805
Screw	BBox	0.2125	0.8444	0.2687	0.9236
Screw	BBox	0.2632	0.8472	0.3015	0.943
Washer	BBox	0.2382	0.143	0.2835	0.2236
Washer	BBox	0.3867	0.0513	0.4304	0.1333
Washer	BBox	0.3507	0.3791	0.3937	0.4583
Washer	BBox	0.3507	0.668	0.3937	0.7458
Washer	BBox	0.6125	0.5777	0.6554	0.6569
Nut	BBox	0.1398	0.518	0.1679	0.5694
Nut	BBox	0.196	0.3736	0.2234	0.4236
Nut	BBox	0.2554	0.5333	0.2835	0.5819
Nut	BBox	0.321	0.6916	0.3492	0.7402
Nut	BBox	0.3875	0.4972	0.4171	0.5472
Nut	BBox	0.446	0.3972	0.4734	0.443
Nut	BBox	0.4765	0.5652	0.5031	0.6111
Nut	BBox	0.471	0.0833	0.5	0.1305
Nut	BBox	0.4132	0.2416	0.439	0.2902
Nut	BBox	0.5835	0.5263	0.6093	0.568
