Screw	BBox	0.2104	0.6435	0.2432	0.7472
Screw	BBox	0.2052	0.5416	0.2447	0.6416
Screw	BBox	0.2109	0.3925	0.2677	0.4731
Screw	BBox	0.2255	0.3083	0.2578	0.4055
Screw	BBox	0.2526	0.2842	0.2755	0.3842
Screw	BBox	0.3119	0.1981	0.3671	0.274
Screw	BBox	0.3364	0.2009	0.3869	0.2879
Screw	BBox	0.6031	0.3222	0.6322	0.4296
Screw	BBox	0.3598	0.9111	0.4135	0.9953
Screw	BBox	0.5781	0.7842	0.6354	0.8509
Screw	BBox	0.5942	0.912	0.6463	0.9981
Nut	BBox	0.4781	0.1657	0.5057	0.2138
Nut	BBox	0.3276	0.3444	0.3536	0.3962
Nut	BBox	0.5094	0.1787	0.537	0.2278
Washer	BBox	0.6291	0.3666	0.6703	0.4481
Washer	BBox	0.5619	0.8092	0.6078	0.887
Washer	BBox	0.3078	0.1583	0.3505	0.2324
