Screw	BBox	0.2648	0.1513	0.2945	0.2513
Screw	BBox	0.2921	0.168	0.3242	0.2708
Screw	BBox	0.257	0.4458	0.314	0.5083
Screw	BBox	0.2445	0.4763	0.3007	0.5305
Screw	BBox	0.2328	0.593	0.2664	0.6958
Screw	BBox	0.4921	0.4111	0.5507	0.4736
Screw	BBox	0.5507	0.4958	0.5929	0.593
Screw	BBox	0.6265	0.2819	0.65	0.3861
Screw	BBox	0.5	0.0458	0.5585	0.0763
Screw	BBox	0.5445	0.0569	0.5812	0.1555
Screw	BBox	0.3484	0.8097	0.3875	0.9041
Nut	BBox	0.3664	0.0416	0.3937	0.0902
Nut	BBox	0.5179	0.0027	0.5421	0.0444
Nut	BBox	0.5765	0.1527	0.6015	0.1972
Nut	BBox	0.6085	0.1708	0.6335	0.218
Nut	BBox	0.489	0.3138	0.5148	0.3625
Nut	BBox	0.5031	0.4583	0.5312	0.5069
Nut	BBox	0.564	0.718	0.5937	0.7722
Nut	BBox	0.6062	0.7861	0.6359	0.8444
Nut	BBox	0.5625	0.8486	0.5898	0.8986
Nut	BBox	0.4703	0.8847	0.4976	0.9305
Washer	BBox	0.2195	0.5097	0.2625	0.5847
Washer	BBox	0.3242	0.7861	0.3687	0.8638
Washer	BBox	0.6414	0.2902	0.6828	0.3722
Washer	BBox	0.5875	0.475	0.6312	0.5569
Washer	BBox	0.689	0.5625	0.7359	0.6444
