Washer	BBox	0.4276	0.2453	0.4755	0.3351
Washer	BBox	0.6281	0.2379	0.6791	0.324
Washer	BBox	0.3942	0.3574	0.4421	0.449
Washer	BBox	0.377	0.4768	0.425	0.5638
Washer	BBox	0.3031	0.524	0.3499	0.6083
Washer	BBox	0.3427	0.574	0.3906	0.6564
Washer	BBox	0.6864	0.5555	0.7348	0.6435
Washer	BBox	0.7453	0.4916	0.7927	0.5787
Screw	BBox	0.2453	0.2527	0.2968	0.3555
Screw	BBox	0.6875	0.3361	0.7463	0.4398
Screw	BBox	0.3266	0.8074	0.3865	0.8981
Screw	BBox	0.3234	0.8574	0.3516	0.9648
Screw	BBox	0.2859	0.9028	0.337	1
Nut	BBox	0.3005	0.4722	0.3317	0.5268
Nut	BBox	0.4265	0.4925	0.4583	0.5453
Nut	BBox	0.5151	0.3083	0.5447	0.3611
Nut	BBox	0.539	0.5	0.5692	0.5583
Nut	BBox	0.7468	0.3953	0.7765	0.45
Nut	BBox	0.7177	0.4407	0.7484	0.499
