Nut	BBox	0.1838	0.0064	0.2093	0.0527
Nut	BBox	0.1927	0.0944	0.2182	0.1472
Nut	BBox	0.2234	0.0935	0.2489	0.1462
Nut	BBox	0.2442	0.0472	0.2703	0.1
Screw	BBox	0.2723	0.0175	0.302	0.1212
Screw	BBox	0.1854	0.2342	0.2338	0.3194
Screw	BBox	0.3526	0.2787	0.4	0.3944
Washer	BBox	0.3307	0.3157	0.3786	0.4018
Washer	BBox	0.2979	0.3925	0.3416	0.4824
Screw	BBox	0.3307	0.399	0.3645	0.5175
Washer	BBox	0.5109	0.2555	0.5614	0.3453
Washer	BBox	0.3921	0.5185	0.4432	0.6064
Washer	BBox	0.2817	0.674	0.3312	0.7601
Washer	BBox	0.3843	0.8537	0.4338	0.9388
Washer	BBox	0.5927	0.4416	0.6432	0.5324
Washer	BBox	0.6703	0.3814	0.7213	0.4722
Nut	BBox	0.6302	0.3953	0.6604	0.4509
Nut	BBox	0.6453	0.45	0.677	0.5037
Nut	BBox	0.6453	0.5046	0.676	0.5592
Nut	BBox	0.6156	0.5351	0.6453	0.5925
Washer	BBox	0.6755	0.4712	0.7249	0.5611
Screw	BBox	0.701	0.7416	0.7416	0.8601
Washer	BBox	0.7171	0.8166	0.7656	0.9027
Screw	BBox	0.2979	0.0565	0.3109	0.1213
