Screw	BBox	0.3395	0.2314	0.3984	0.3009
Screw	BBox	0.3192	0.3064	0.3442	0.412
Screw	BBox	0.4312	0.1703	0.4817	0.2601
Screw	BBox	0.5239	0.1555	0.5807	0.2324
Screw	BBox	0.7208	0.4685	0.7822	0.5287
Nut	BBox	0.4317	0.1574	0.4588	0.2083
Nut	BBox	0.5161	0.2472	0.5442	0.299
Nut	BBox	0.5411	0.2842	0.5692	0.3351
Nut	BBox	0.5911	0.3148	0.6187	0.3648
Nut	BBox	0.6583	0.4055	0.6885	0.4555
Nut	BBox	0.4536	0.374	0.4817	0.4231
Nut	BBox	0.489	0.3981	0.5187	0.4481
Nut	BBox	0.301	0.3592	0.3281	0.412
Nut	BBox	0.3374	0.4925	0.3656	0.5425
Nut	BBox	0.4093	0.5703	0.438	0.6203
Washer	BBox	0.3166	0.4231	0.3598	0.499
Washer	BBox	0.3015	0.525	0.3432	0.6037
Washer	BBox	0.3484	0.5407	0.3921	0.6194
Washer	BBox	0.4828	0.1407	0.5302	0.2268
Washer	BBox	0.5927	0.1722	0.6375	0.2518
Washer	BBox	0.5661	0.2425	0.6125	0.3222
Washer	BBox	0.6375	0.0074	0.6796	0.0666
Nut	BBox	0.2927	0	0.3219	0.025
Nut	BBox	0.3229	0.0009	0.3479	0.0444
