Screw	BBox	0.2562	0.5268	0.3119	0.6361
Screw	BBox	0.3156	0.7203	0.3682	0.8296
Screw	BBox	0.3583	0.6916	0.3906	0.8166
Screw	BBox	0.3984	0.4138	0.425	0.5342
Screw	BBox	0.5385	0.2981	0.5682	0.4212
Screw	BBox	0.688	0.2768	0.7442	0.3759
Screw	BBox	0.7	0.3101	0.763	0.3944
Screw	BBox	0.675	0.399	0.7416	0.4759
Nut	BBox	0.2911	0.5648	0.3229	0.6259
Nut	BBox	0.438	0.2953	0.4687	0.3555
Nut	BBox	0.6093	0.2907	0.6427	0.3518
Washer	BBox	0.3588	0.412	0.4041	0.5037
Washer	BBox	0.4723	0.3305	0.5234	0.4222
Nut	BBox	0.3463	0.6564	0.3776	0.7157
