Nut	BBox	0.1953	0.0824	0.2208	0.1342
Nut	BBox	0.2244	0.0842	0.2505	0.1324
Nut	BBox	0.225	0.0361	0.2505	0.0833
Screw	BBox	0.2484	0.0185	0.275	0.1231
Screw	BBox	0.2729	0.0629	0.3052	0.1638
Screw	BBox	0.1848	0.2351	0.2375	0.3212
Washer	BBox	0.4312	0.3222	0.4822	0.4129
Washer	BBox	0.3291	0.5111	0.3791	0.599
Washer	BBox	0.3182	0.6592	0.3677	0.7462
Washer	BBox	0.4291	0.6574	0.4791	0.7453
Washer	BBox	0.3953	0.899	0.4458	0.9842
Washer	BBox	0.7734	0.5324	0.8239	0.6231
Washer	BBox	0.5385	0.9333	0.5885	0.9981
Washer	BBox	0.5593	0.3814	0.6114	0.4712
Washer	BBox	0.6	0.2462	0.651	0.3379
Washer	BBox	0.6348	0.3129	0.6848	0.4037
Nut	BBox	0.5682	0.3175	0.5989	0.374
Nut	BBox	0.6005	0.3416	0.6296	0.3999
Nut	BBox	0.6182	0.387	0.6484	0.4416
Nut	BBox	0.6057	0.4472	0.6369	0.5027
