Screw	BBox	0.7494	0.1092	0.788	0.2444
Washer	BBox	0.4723	0.2425	0.527	0.3379
Nut	BBox	0.5166	0.2203	0.5515	0.2787
Nut	BBox	0.5223	0.2953	0.5552	0.3527
Nut	BBox	0.4552	0.3444	0.488	0.4009
Nut	BBox	0.4406	0.4537	0.4729	0.512
Screw	BBox	0.502	0.3435	0.5744	0.4037
Washer	BBox	0.5734	0.3379	0.6255	0.4305
Nut	BBox	0.6171	0.4074	0.6473	0.4685
Nut	BBox	0.4895	0.4777	0.5229	0.5388
Nut	BBox	0.5312	0.4777	0.5661	0.5351
Nut	BBox	0.5656	0.4925	0.5984	0.5518
Washer	BBox	0.6	0.4814	0.652	0.5777
Screw	BBox	0.5192	0.5546	0.588	0.6046
Washer	BBox	0.4906	0.5861	0.5437	0.6787
Screw	BBox	0.4677	0.412	0.5067	0.5444
Washer	BBox	0.1822	0.0379	0.2192	0.1148
