Nut	BBox	0.1161	0.125	0.1416	0.174
Nut	BBox	0.138	0.1527	0.1635	0.2
Nut	BBox	0.1593	0.1824	0.1833	0.2342
Screw	BBox	0.2166	0.1185	0.2364	0.2259
Screw	BBox	0.226	0.1722	0.2546	0.2805
Washer	BBox	0.2994	0.0111	0.3442	0.0916
Screw	BBox	0.325	0.0009	0.3672	0.063
Nut	BBox	0.5427	0.35	0.5729	0.4046
Washer	BBox	0.4947	0.425	0.5447	0.5129
Nut	BBox	0.5348	0.5259	0.5645	0.5805
Nut	BBox	0.6119	0.4009	0.6432	0.4592
Nut	BBox	0.6302	0.4833	0.6614	0.5398
Washer	BBox	0.552	0.5833	0.6026	0.6703
Washer	BBox	0.5921	0.5212	0.6437	0.6129
Screw	BBox	0.5781	0.4601	0.6375	0.5629
Screw	BBox	0.7307	0.6638	0.7994	0.7101
