Nut	BBox	0.6499	0.3291	0.6804	0.3819
Nut	BBox	0.7296	0.5916	0.7578	0.643
Nut	BBox	0.6773	0.643	0.707	0.6958
Nut	BBox	0.5117	0.6041	0.5406	0.6541
Nut	BBox	0.2914	0.1819	0.3195	0.2291
Nut	BBox	0.3109	0.2944	0.3398	0.3458
Nut	BBox	0.2976	0.5833	0.3257	0.6319
Nut	BBox	0.3875	0.7222	0.4148	0.7694
Screw	BBox	0.3859	0.0097	0.4398	0.1027
Screw	BBox	0.275	0.218	0.3335	0.2847
Screw	BBox	0.2664	0.3722	0.2906	0.475
Screw	BBox	0.2796	0.5125	0.3335	0.5777
Screw	BBox	0.3117	0.5805	0.3429	0.675
Screw	BBox	0.539	0.5305	0.582	0.618
Screw	BBox	0.5546	0.7208	0.6093	0.7833
Screw	BBox	0.5015	0.8138	0.5578	0.8638
Screw	BBox	0.6984	0.0305	0.7312	0.1319
Screw	BBox	0.4679	0.3013	0.5242	0.3416
Washer	BBox	0.4945	0.2263	0.5382	0.3
Washer	BBox	0.5937	0.3319	0.6382	0.4097
Washer	BBox	0.7429	0.4486	0.7867	0.5263
Washer	BBox	0.4695	0.4611	0.5125	0.5402
Washer	BBox	0.5187	0.4944	0.5625	0.5722
